ticker,pattern_type,description,entry,exit,condition,significant,train_n,train_mean_ret_bps,train_std_ret_bps,train_win_rate,train_sharpe,train_p_value,fdr_p_value,test_n,test_mean_ret_bps,test_std_ret_bps,test_win_rate,test_win_ci_lo,test_win_ci_hi,test_sharpe,test_p_value
usdinr,hourly_dow,Buy Tue_12 → Sell Wed_09,Tue_12,Wed_09,,False,69,-0.3843180700503267,59.544077752499085,0.6666666666666666,-0.06454345831801833,0.9577095681849014,0.9955534261732731,30,0.5105291225392072,28.6858006294759,0.6,0.4232005249827383,0.754096056739166,0.1779727639934221,0.9243058823823921
usdinr,hourly_dow,Buy Tue_12 → Sell Wed_10,Tue_12,Wed_10,,False,69,-2.7183029581993314,59.26031169598038,0.5217391304347826,-0.4587054776466377,0.7064170754167471,0.9852296950060965,30,-0.383724118594191,28.87866892464634,0.5666666666666667,0.3919700954540873,0.7262276256938489,-0.1328745862890875,0.9434471395243653
usdinr,hourly_dow,Buy Tue_12 → Sell Wed_11,Tue_12,Wed_11,,False,66,4.083855610831269,18.92065059207016,0.5909090909090909,2.1584118320660997,0.08656234254844347,0.955714688472503,29,-1.6447312119424786,28.064434773084347,0.4827586206896552,0.3138581933079522,0.6556926202943085,-0.586055349142426,0.7587727586626335
usdinr,hourly_dow,Buy Tue_12 → Sell Wed_12,Tue_12,Wed_12,,False,66,3.6767293204717655,21.545551088609525,0.5757575757575758,1.7064911940987852,0.17360059504005346,0.9852296950060965,29,-1.6700720508953153,28.06302883258248,0.5172413793103449,0.3443073797056916,0.6861418066920478,-0.5951146830438645,0.7551685321166446
usdinr,hourly_dow,Buy Tue_12 → Sell Wed_13,Tue_12,Wed_13,,False,68,3.862857059454297,21.564781452435827,0.5735294117647058,1.791280411523935,0.14726457688497321,0.9852296950060965,30,-2.3413770982777744,28.816557100302216,0.5,0.33153851227173764,0.6684614877282624,-0.8125110470789791,0.6649535770421456
usdinr,hourly_dow,Buy Tue_12 → Sell Wed_14,Tue_12,Wed_14,,False,67,2.4728412082876328,21.413051158552147,0.5522388059701493,1.1548289825572131,0.35156877604515735,0.9852296950060965,29,-2.8331139197994566,28.813688249722585,0.5862068965517241,0.4073752847851525,0.7448706472035448,-0.9832527843174445,0.6069523832227255
usdinr,hourly_dow,Buy Tue_12 → Sell Wed_15,Tue_12,Wed_15,,False,68,3.247084580690826,20.931811682674926,0.5,1.5512678166211522,0.20856000384173792,0.9852296950060965,30,-1.6628917562772965,30.64301444783539,0.5,0.33153851227173764,0.6684614877282624,-0.5426658526392993,0.7721878962098441
usdinr,hourly_dow,Buy Tue_12 → Sell Thu_09,Tue_12,Thu_09,,False,69,2.752882559393124,62.293904889942645,0.7246376811594203,0.44191844519247286,0.7166787115534863,0.9852296950060965,30,4.82054517021049,35.52360722781995,0.6,0.4232005249827383,0.754096056739166,1.3569976549102618,0.4707856123133881
usdinr,hourly_dow,Buy Tue_12 → Sell Thu_10,Tue_12,Thu_10,,False,69,0.2479046345920571,61.88526017542007,0.6666666666666666,0.04005875290648309,0.9737448084835629,0.9955534261732731,30,3.363935847519878,35.892842424528446,0.5333333333333333,0.3614201328152505,0.6976787277587178,0.9372163418356168,0.6175788481729778
usdinr,hourly_dow,Buy Tue_12 → Sell Thu_11,Tue_12,Thu_11,,False,65,-0.2795139242134693,63.15082510369929,0.6153846153846154,-0.04426132576327902,0.9718637697016271,0.9955534261732731,29,3.1072445103740174,35.09732385221202,0.5862068965517241,0.4073752847851525,0.7448706472035448,0.8853223463583769,0.6430761921371917
usdinr,hourly_dow,Buy Tue_12 → Sell Thu_12,Tue_12,Thu_12,,False,67,-1.0810468596585072,62.320907070944045,0.6567164179104478,-0.17346455795771387,0.8883597929230692,0.9951261764670271,29,4.238797184933152,33.93335013042961,0.5517241379310345,0.37547667068067625,0.715870888512542,1.2491537583647028,0.51402108933201
usdinr,hourly_dow,Buy Tue_12 → Sell Thu_13,Tue_12,Thu_13,,False,67,-0.8375629851694808,62.17243231192638,0.5970149253731343,-0.13471613607898258,0.9131824980095066,0.9951261764670271,30,3.198504380170962,35.551104548422614,0.6,0.4232005249827383,0.754096056739166,0.8996919844823438,0.631671125756909
usdinr,hourly_dow,Buy Tue_12 → Sell Thu_14,Tue_12,Thu_14,,False,67,-1.368044660640207,62.42024667820438,0.5970149253731343,-0.21916681420579756,0.8592275442966538,0.9941298932830266,30,3.086998038443235,36.36797995709329,0.6,0.4232005249827383,0.754096056739166,0.8488230696577748,0.6510012978511142
usdinr,hourly_dow,Buy Tue_12 → Sell Thu_15,Tue_12,Thu_15,,False,68,-1.0855986122513808,62.37373977910658,0.5882352941176471,-0.17404738213484922,0.8871411293575527,0.9951261764670271,30,2.4824894716249237,34.95234875841572,0.6,0.4232005249827383,0.754096056739166,0.7102496855886397,0.7048934225402164
usdinr,hourly_dow,Buy Tue_12 → Sell Fri_09,Tue_12,Fri_09,,False,70,-0.8203458054604773,62.59681680648796,0.5857142857142857,-0.1310523198003019,0.9136293111855667,0.9951261764670271,30,16.985257479296592,54.45562380112863,0.7,0.5212387898833981,0.8333543735604105,3.1191007087397575,0.10376177963398155
usdinr,hourly_dow,Buy Tue_12 → Sell Fri_10,Tue_12,Fri_10,,False,70,-2.8224856644471563,63.19694668835016,0.5428571428571428,-0.44661740991475124,0.711782875096085,0.9852296950060965,30,16.685182168045866,48.973654853502225,0.6666666666666666,0.48779725813830266,0.807697044731538,3.4069709965403305,0.07682669840696386
