,RSI2_MeanRev,RSI2_BankNifty,Pairs_nifty50_vs_banknifty,DualMom_nifty50_vs_gold,FundManager,Nifty50_BuyHold
2024-02-08,62718.79907757208,67171.18305777363,69418.70901184816,84987.24404732096,80234.33301933791,129343.56534492908
2024-02-09,62718.79907757208,67171.18305777363,70378.82345974412,85239.84584430844,80861.01884258997,129728.00441459351
2024-02-12,62718.79907757208,67171.18305777363,69218.60509524176,84588.49243000081,80008.96448353872,128736.69832094928
2024-02-13,62718.79907757208,67171.18305777363,70175.01458442165,85086.25172290874,80703.12693944619,129494.2468489664
2024-02-14,62718.79907757208,67171.18305777363,70801.00802368247,85465.05505913545,81170.94997037628,130070.75423688497
2024-02-15,62718.79907757208,67171.18305777363,71280.02002756989,85741.71708174824,81524.4320946038,130491.81098253437
2024-02-16,62718.79907757208,67171.18305777363,71535.9573708113,86250.23774621918,81815.70056282065,131265.7374291623
2024-02-19,62718.79907757208,67171.18305777363,71768.29141608595,,81948.66079056765,131751.42181387544
2024-02-20,62718.79907757208,67171.18305777363,72629.93227833496,86861.67931230082,82614.94158080043,132196.3009865951
2024-02-21,62718.79907757208,67171.18305777363,72515.03638787504,86306.39865406377,82391.38503724852,131351.2096919125
2024-02-22,62718.79907757208,67171.18305777363,72360.97034851773,86941.90044577072,82485.47725083873,132318.3909253303
2024-02-23,62718.79907757208,67171.18305777363,72194.33154681826,86923.31262216184,82385.14738706753,132290.10179318435
2024-02-26,62718.79907757208,67171.18305777363,71831.52271150684,86568.5847975996,82077.29521281348,131750.2353453397
2024-02-27,62718.79907757208,67171.18305777363,71849.33663495955,86867.15935733682,82172.25643385788,132204.6411624786
2024-02-28,62718.79907757208,67171.18305777363,70885.59554454804,85899.81294167823,81346.70136343542,130732.41982235308
2024-02-29,62718.79907757208,67171.18305777363,71128.88180924676,86023.66807390763,81513.87377976354,130920.91710295557
2024-03-01,62718.79907757208,68869.36332092484,72927.1181619486,87416.57781955904,82926.13894093948,133040.81067905432
2024-03-04,62718.79907757208,69115.79334437124,73188.06774202215,87678.1754505875,83152.30603755539,133438.94066505748
2024-03-05,62718.79907757208,69115.79334437124,73380.68944931902,87485.25799346916,83175.40691023976,133145.33623064298
2024-03-06,62718.79907757208,69115.79334437124,73973.51898982869,87946.04035766829,83638.93030653804,133846.60892752433
2024-03-07,62718.79907757208,69115.79334437124,73973.51898982869,88022.34826511529,83667.42530617358,133962.74325949195
2024-03-11,62718.79907757208,69115.79334437124,73973.51898982869,87392.70866942313,83432.42825211668,133004.48380418104
2024-03-12,62718.79907757208,69115.79334437124,73973.51898982869,87404.6394229813,83436.90058880561,133022.64142559544
2024-03-13,62718.79907757208,69115.79334437124,73973.51898982869,86081.96902723351,82941.12830574952,131009.64633815679
2024-03-14,62718.79907757208,69115.79334437124,73973.51898982869,86664.84862915956,83161.64604750519,131896.740945413
2024-03-15,62718.79907757208,69115.79334437124,73973.51898982869,86182.3448033254,82979.84859728653,131162.40997815385
2024-03-18,62718.79907757208,69088.79156982186,73973.51898982869,86308.93613656302,83027.70777563793,131355.07153067584
2024-03-19,62718.79907757208,68805.3250864033,73973.51898982869,85376.61003660175,82675.54612620668,129936.1482183023
2024-03-20,62718.79907757208,68695.70135835613,73973.51898982869,85461.33290860192,82707.76020877533,130065.08943122908
2024-03-21,62718.79907757208,69250.4777322738,73973.51898982869,86137.73249806016,82964.7920135269,131094.51373459466
2024-03-22,62718.79907757208,69515.77885877983,73973.51898982869,86469.57712201182,83090.29154726517,131599.5538413024
2024-03-26,62718.79907757208,69515.77885877983,73973.51898982869,86109.36160939396,82954.38002027338,131051.3355855298
2024-03-27,62718.79907757208,69515.77885877983,73973.51898982869,86574.84443063235,83130.45576852691,131759.7619897589
2024-03-28,62718.79907757208,69515.77885877983,73973.51898982869,87370.20761979134,83519.77132900122,132970.23906526752
2024-04-01,62718.79907757208,69515.77885877983,73973.51898982869,87898.88292688424,83777.39323467601,133774.83921315733
2024-04-02,62718.79907757208,69515.77885877983,73973.51898982869,87864.84091769265,83760.8535774365,133723.03008709726
2024-04-03,62718.79907757208,69515.77885877983,73973.51898982869,87791.85772376123,83725.38721351801,133611.9556944732
2024-04-04,62718.79907757208,69515.77885877983,73973.51898982869,88104.91580559502,83877.58056435619,134088.40423587878
2024-04-05,62718.79907757208,69515.77885877983,73973.51898982869,88101.1936550615,83875.77419099165,134082.73943022292
2024-04-08,62718.79907757208,69515.77885877983,73973.51898982869,88698.35806057513,84165.58627907353,134991.57432858966
2024-04-09,62718.79907757208,69515.77885877983,73973.51898982869,88606.19853052749,84121.0076141911,134851.3151363956
2024-04-10,62718.79907757208,69515.77885877983,73973.51898982869,89040.76533758086,84331.3199496552,135512.68992075205
2024-04-12,62718.79907757208,69515.77885877983,73973.51898982869,88123.5036292039,83888.46539968494,134116.69336802475
2024-04-15,62718.79907757208,69515.77885877983,73973.51898982869,87157.32659554045,83419.614193612,132646.25173070282
2024-04-16,62718.79907757208,69515.77885877983,73973.51898982869,86669.74016168821,83181.72006498733,131904.1854538725
2024-04-18,62718.79907757208,69515.77885877983,73973.51898982869,86074.73108769502,82890.61361754901,130998.63079204567
2024-04-19,63149.78815726034,70261.1574400709,73973.51898982869,86666.21672966366,83297.12223443709,131898.82308137277
2024-04-22,63689.84299741346,70779.1719874985,73973.51898982869,87407.3832670091,83805.50618466406,133026.81732955945
2024-04-23,63779.94588439063,70846.44488082477,73973.51898982869,87531.03968072953,83890.11915684718,133215.01217700576
2024-04-24,63779.94588439063,70846.44488082477,73973.51898982869,87665.65618452198,83955.8871916015,133419.88737621906
2024-04-25,63779.94588439063,70846.44488082477,73973.51898982869,88322.87943786399,84276.7374709241,134420.12688001466
2024-04-26,63779.94588439063,70846.44488082477,73973.51898982869,87734.32871541251,83990.4606233776,133524.4012957632
2024-04-29,63779.94588439063,70846.44488082477,73973.51898982869,88608.7436560463,84417.18338449218,134855.18860720342
2024-04-30,63779.94588439063,70846.44488082477,73973.51898982869,88457.88573565481,84379.42865537635,134625.5953134958
2024-05-02,63779.94588439063,70846.44488082477,74115.37895385045,88627.52255514458,84475.00687008661,134883.76854046108
2024-05-03,63779.94588439063,70846.44488082477,73551.3713483009,87953.0795786978,84095.30421843083,133857.32204047928
2024-05-06,63779.94588439063,70846.44488082477,73442.88794350968,87823.354607434,84022.04149714785,133659.89134972545
2024-05-07,63779.94588439063,70846.44488082477,72984.09128041394,87274.72337622811,83712.01236729023,132824.91993372992
2024-05-08,63779.94588439063,70846.44488082477,72984.09128041394,87274.72337622811,83712.01236729023,132824.91993372992
2024-05-09,62793.3263874681,70846.44488082477,71855.09177400243,85924.66039831987,82417.06138570902,130770.23559891827
2024-05-10,63072.72335573723,70746.79167909113,72174.80878775762,86306.97952355156,82783.77355736127,131352.09372729206
2024-05-13,63212.42742535354,71243.58911426009,72334.67368616321,86498.14672918698,82967.13697420518,131643.03442352344
2024-05-14,63537.86551971605,71400.75561704107,72707.07606524533,86943.46726478382,83394.27872546102,132320.77549444622
2024-05-15,63537.86551971605,71144.15153641326,72650.4663017247,86875.77304039901,83355.92657811908,132217.75047659394
2024-05-16,63537.86551971605,71144.15153641326,73315.75406000632,87671.3273050474,83806.79142651214,133428.51835321423
2024-05-17,63537.86551971605,71144.15153641326,73519.46484051102,87914.9256249743,83944.33322165444,133799.25487449547
2024-05-21,63537.86551971605,71144.15153641326,73519.46484051102,88161.26778892904,84006.12297850444,134174.1672997407
2024-05-22,63537.86551971605,71144.15153641326,73519.46484051102,88430.30207800494,84073.46555273455,134583.61526501112
2024-05-23,63537.86551971605,71144.15153641326,73519.46484051102,89877.6071939789,84434.93109368984,136786.294101588
2024-05-24,63537.86551971605,71144.15153641326,73519.46484051102,89836.31960222924,84424.74191527934,136723.45779737234
2024-05-27,63537.86551971605,71144.15153641326,73519.46484051102,,84424.74191527934,136576.64976414284
2024-05-28,63537.86551971605,71144.15153641326,73519.46484051102,89566.50572515656,84358.13320325194,136312.8233635662
2024-05-29,63537.86551971605,71144.15153641326,73519.46484051102,88848.6198254397,84180.51571848021,135220.26032282878
2024-05-30,63537.86551971605,71144.15153641326,73519.46484051102,88003.17192899906,83970.09102295966,133933.55845992197
2024-05-31,63537.86551971605,71144.15153641326,73519.46484051102,88167.71849745118,84001.98604076753,134183.9847452716
2024-06-03,65605.53492514325,71144.15153641326,73519.46484051102,91036.90040326967,85787.85354965788,138550.6426064806
2024-06-04,61715.54661779246,71144.15153641326,73519.46484051102,85638.99489864653,82464.74277904622,130335.47630488567
2024-06-05,61715.54661779246,71144.15153641326,75991.50073277949,88518.5407390101,83989.36884308934,134717.90721839314
2024-06-06,61715.54661779246,71144.15153641326,75991.50073277949,89305.29788812649,84141.01747300335,135915.28661183087
2024-06-07,61715.54661779246,71144.15153641326,75991.50073277949,91139.62258637139,84492.10424827364,138706.97728412933
2024-06-10,61715.54661779246,71144.15153641326,75991.50073277949,91018.5036551502,84469.29407147612,138522.64427544634
2024-06-11,61715.54661779246,71144.15153641326,75991.50073277949,91040.61491078362,84473.46267220411,138556.295780092
2024-06-12,61715.54661779246,71144.15153641326,75991.50073277949,91267.9718141115,84516.3176210449,138902.31420687892
2024-06-13,61715.54661779246,71144.15153641326,75991.50073277949,91565.18591636422,84572.22888370458,139354.64952010254
2024-06-14,61715.54661779246,71144.15153641326,75991.50073277949,91826.1950348853,84621.20234458806,139751.88383868168
2024-06-18,61715.54661779246,71144.15153641326,75991.50073277949,92187.38885400888,84688.82008188388,140301.59099614617
2024-06-19,61715.54661779246,71144.15153641326,75991.50073277949,,84688.82008188388,140052.04874617612
2024-06-20,61715.54661779246,71144.15153641326,75991.50073277949,92222.99768221356,84695.46546420334,140355.78469132216
2024-06-21,61715.54661779246,71144.15153641326,75779.00573628141,91965.11455869905,84565.24284013212,139963.30787893044
2024-06-24,61715.54661779246,71144.15153641326,75897.5056578637,92108.92561504146,84637.95443267027,140182.17642763862
2024-06-25,61715.54661779246,71144.15153641326,76489.04169817295,92826.81151475833,85000.66604633482,141274.739468376
2024-06-26,61715.54661779246,71144.15153641326,76964.65362833314,93404.01235313939,85291.28132635582,142153.1914665926
2024-06-27,61715.54661779246,71144.15153641326,77531.19359143364,94091.56310815903,85636.49378885396,143199.58692283684
2024-06-28,61715.54661779246,71144.15153641326,77421.88220012285,93958.90321737804,85536.47016829542,142997.68952700734
2024-07-01,61715.54661779246,71144.15153641326,77845.41739497459,94472.903926885,85924.11307825506,143779.95614951878
2024-07-02,61715.54661779246,71144.15153641326,77787.055427856,94402.07606447402,85870.74683040415,143672.16199343465
2024-07-03,61715.54661779246,71144.15153641326,78311.51960566253,95038.56380570628,86350.3791933803,144640.8437605888
2024-07-04,61715.54661779246,71144.15153641326,78311.51960566253,,86350.3791933803,144734.05133291014
2024-07-05,61715.54661779246,71144.15153641326,78311.51960566253,95184.72126905851,86403.43095210631,144863.28334694865
2024-07-08,61715.54661779246,71144.15153641326,78311.51960566253,95171.81220899461,86398.74958421987,144843.63682384233
2024-07-09,61715.54661779246,71144.15153641326,78311.51960566253,95612.63100606117,86558.6220332569,145514.52662057354
2024-07-10,61715.54661779246,71144.15153641326,78311.51960566253,95187.06767606834,86404.70961273724,144866.8543846003
2024-07-11,61715.54661779246,71144.15153641326,78311.51960566253,95153.8052548735,86392.64737927279,144816.23172707594
2024-07-12,61715.54661779246,71144.15153641326,78311.51960566253,95882.45252615341,86656.9383763008,145925.17268642416
2024-07-15,61715.54661779246,71144.15153641326,78311.51960566253,96213.31120057977,86776.39799854465,146428.71225939554
2024-07-16,61715.54661779246,71144.15153641326,78311.51960566253,96316.23210219045,86813.48181684082,146585.3493702004
2024-07-18,61715.54661779246,71144.15153641326,78311.51960566253,97051.33008199252,87078.17778362874,147704.10777507955
2024-07-19,61715.54661779246,71144.15153641326,78311.51960566253,95994.95777431242,86699.5266572986,146096.3963809918
2024-07-22,61715.54661779246,71144.15153641326,78311.51960566253,95910.23490231225,86668.95750620835,145967.45516806503
2024-07-23,61715.54661779246,71144.15153641326,78311.51960566253,95792.05853362782,86626.2952653289,145787.6004965022
2024-07-24,61715.54661779246,71144.15153641326,78311.51960566253,95535.54351061741,86533.62349814521,145397.20582007017
2024-07-25,61715.54661779246,71144.15153641326,78311.51960566253,95506.58410944388,86523.1444003645,145353.13200358127
2024-07-26,61715.54661779246,71713.42947946078,78938.14905917733,97184.37976677188,87427.33746513136,147906.5984051769
2024-07-29,61718.65291537371,71867.63361094044,79107.88837864144,97189.27129930053,87510.48648717187,147914.04291363637
2024-07-30,61718.65291537371,71997.72167326916,79251.08207233959,97272.23627679824,87608.27401567837,148040.30875633555
2024-07-31,61718.65291537371,71997.72167326916,79334.33170350644,97639.49101044559,87771.67062858472,148599.24012506308
2024-08-01,61718.65291537371,71997.72167326916,79350.64620267511,97873.30626531522,87857.26332210751,148955.0876294254
2024-08-02,61718.65291537371,71997.72167326916,79021.55498252487,96725.9438095826,87313.37962690154,147208.8967459472
2024-08-05,61718.65291537371,71997.72167326916,77085.5757628269,94134.99838840956,85486.63696700557,143265.69183154797
2024-08-06,61718.65291537371,71997.72167326916,76556.50869748728,93888.27407347604,85139.414117198,142890.1978040794
2024-08-07,62503.10702200226,72534.2123424363,77126.96914575815,95081.60929195842,86019.5928262534,144706.35543503208
2024-08-08,62038.787202371794,72588.77215284665,77184.98360098172,94375.27199482091,85698.00894259618,143631.36841348567
2024-08-09,62683.1756501138,73063.17849521588,77689.42863662538,95355.53511356299,86439.26323035895,145123.24790876196
2024-08-12,62683.1756501138,73063.17849521588,77833.23547657084,95275.31398009307,86484.64079038192,145001.15797002678
2024-08-13,62683.1756501138,73063.17849521588,76685.08306105345,94461.36296732521,85636.9075409166,143762.39176237222
2024-08-14,62683.1756501138,73063.17849521588,76524.19228351132,94479.95079093409,85562.07064916687,143790.68089451818
2024-08-16,62683.1756501138,73063.17849521588,77739.28584226462,96035.06834104739,86693.86259100746,146157.44135035938
2024-08-19,62683.1756501138,73063.17849521588,77510.69049429632,96158.33496076944,86619.87475898546,146345.04296353785
2024-08-20,62683.1756501138,73063.17849521588,78179.78934229401,96652.18102765443,87121.0869420598,147096.6358847874
2024-08-21,62683.1756501138,73063.17849521588,77998.8210307713,96931.38817578604,87122.85902693978,147521.56610124462
2024-08-22,62683.1756501138,73063.17849521588,78460.71251460398,97093.00746774056,87409.10923578816,147767.53731356305
2024-08-23,62683.1756501138,73063.17849521588,78380.30619887808,97138.59807951152,87383.82717947288,147836.92245881414
2024-08-26,62683.1756501138,73063.17849521588,78710.62972276067,97872.1292403005,87793.0997067647,148953.29629457733
2024-08-27,62683.1756501138,73063.17849521588,78911.6815795017,97900.11033496831,87903.5037275481,148995.88120937435
2024-08-28,62683.1756501138,73063.17849521588,78704.08949612267,98035.50642675752,87843.9906569763,149201.9428771234
2024-08-29,62683.1756501138,73063.17849521588,78717.78309564598,98425.26221003669,87979.57524391153,149795.11898476447
2024-08-30,62683.1756501138,73063.17849521588,79022.86543234755,98753.78212047277,88243.52713053927,150295.09915212865
2024-09-02,62683.1756501138,73063.17849521588,79159.1341801937,,88307.9686310969,150549.99214255397
2024-09-03,62683.1756501138,73063.17849521588,79543.16210185552,98599.33741415523,88433.1687542261,150556.84341674554
2024-09-04,62683.1756501138,73063.17849521588,79098.65511750545,98737.9364319811,88274.49600020146,150073.54360114835
2024-09-05,62683.1756501138,73063.17849521588,79210.68655486964,99450.7313807998,88586.8838121609,149754.3254048155
2024-09-06,62683.1756501138,73063.17849521588,77831.54631877187,98741.90027107908,87676.64817575789,148009.63505507365
2024-09-09,62683.1756501138,73063.17849521588,78664.0005517764,99070.5798755033,88192.59036110177,148511.39492524145
2024-09-10,62946.36036869906,73063.17849521588,78901.75702602806,99486.37692898087,88518.89029679185,149134.94230098822
2024-09-11,62638.05139632659,73063.17849521588,78498.10842445228,99478.45891868515,88250.80401040049,148404.48480453689
2024-09-12,62638.05139632659,73063.17849521588,79671.34573496997,101026.80214565674,89368.59768834553,151206.30698756684
2024-09-13,62638.05139632659,73063.17849521588,79926.26429290866,102218.75756611921,89918.96142705367,151013.3430018887
2024-09-16,62638.05139632659,73063.17849521588,80257.27309789117,102183.11201793814,90063.89887550256,151175.63328630498
2024-09-17,62638.05139632659,73063.17849521588,80311.9032262791,101545.56233667933,89861.08651469075,151382.8930546342
2024-09-18,62638.05139632659,73063.17849521588,81176.36730013591,101798.99667354368,90362.00922106463,151138.71317716382
2024-09-19,62638.05139632659,73063.17849521588,81618.33754216868,102484.07375237723,90817.92998057044,151366.5151360234
2024-09-20,62638.05139632659,73063.17849521588,81618.33754216868,103747.30093340139,91273.67123871292,153600.7517092417
2024-09-23,62638.05139632659,73063.17849521588,81618.33754216868,104008.66294846167,91367.28352424793,154482.78637715438
2024-09-24,62638.05139632659,73063.17849521588,81618.33754216868,104986.7740835384,91717.092596881,154490.8241198817
2024-09-25,62638.05139632659,73063.17849521588,81618.33754216868,105303.57183856893,91829.765491013,154870.4940513143
2024-09-26,62638.05139632659,73063.17849521588,81618.33754216868,105727.28690234222,91980.19600644469,156132.48945177128
2024-09-27,62638.05139632659,73063.17849521588,81618.33754216868,104713.53988698465,91621.14305740054,155911.52713505886
2024-09-30,62638.05139632659,73063.17849521588,81618.33754216868,104388.8241216584,91478.52394418328,153719.2706103252
2024-10-01,62638.05139632659,73063.17849521588,81618.33754216868,105624.33343269744,92022.01532159654,153636.19454873542
2024-10-03,62638.05139632659,73063.17849521588,81618.33754216868,105220.41822861355,91845.37109285685,150379.66411541036
2024-10-04,62638.05139632659,72523.22410983276,81618.33754216868,104772.93946605289,91649.30108297316,148977.11872164762
2024-10-07,62090.03890385561,71137.71038316513,81618.33754216868,104733.33974667406,91454.89741959899,147673.73650697383
2024-10-08,62634.42246602331,71901.67047629462,81618.33754216868,103553.26617560527,91114.65205127474,148968.48774465243
2024-10-09,62556.29286818639,71881.94088677915,81618.33754216868,103196.86870119593,90932.14791977224,148782.66583427758
2024-10-10,62597.60985363404,72620.24810961231,81618.33754216868,103775.02847128674,91201.13592696436,148880.93334594247
2024-10-11,62597.60985363404,72620.24810961231,81618.33754216868,105240.21808830295,91847.50818957886,148677.25624730936
2024-10-14,62597.60985363404,72620.24810961231,81618.33754216868,104852.1389048105,91677.4930956609,149652.18442234278
2024-10-15,62597.60985363404,72620.24810961231,81618.33754216868,105390.68928762228,91913.86359170804,149231.72091096124
2024-10-16,62597.60985363404,72620.24810961231,81618.33754216868,105889.64961895546,92132.30063493963,148719.24792783853
2024-10-17,62597.60985363404,72620.24810961231,81618.33754216868,106562.84484839535,92426.32337955826,147400.37182993346
2024-10-18,62597.60985363404,72620.24810961231,81618.33754216868,107461.75654471443,92817.69415758582,148020.95303434093
2024-10-21,62597.60985363404,72620.24810961231,81618.33754216868,107833.99970761544,92979.08729436083,147586.48454142004
2024-10-22,62597.60985363404,72620.24810961231,80600.62377247828,108669.54798576832,93019.2836799003,145746.20205024089
2024-10-23,62597.60985363404,72620.24810961231,80480.08032126073,107489.47441469957,92473.65641683525,145528.22916895672
2024-10-24,62597.60985363404,72620.24810961231,80361.18365607827,108301.26866196528,92786.35222556288,145313.23409105634
2024-10-25,62036.78406108421,72620.24810961231,79641.21008808512,108538.86697823818,92474.528998544,144011.34077807443
2024-10-28,62443.03613734179,72620.24810961231,80162.74593884898,108618.06641699582,92809.99322607213,144954.40878331024
2024-10-29,62770.653445388336,72620.24810961231,80583.33251910975,109627.85926115565,93485.62125774511,145714.93511471114
2024-10-30,62447.39554907592,72620.24810961231,80168.34243826513,110423.81748782995,93586.57290467774,144964.52866199735
2024-10-31,62447.39554907592,72620.24810961231,79722.06342275365,108435.91350859341,92539.0929212883,144157.5439449916
2024-11-01,62447.39554907592,72620.24810961231,80048.127057703,108447.7953579871,92628.46824774629,144747.14901498103
2024-11-04,62447.39554907592,72620.24810961231,79030.41328801261,108348.79605954008,92321.0481725602,142906.8665238019
2024-11-05,62447.39554907592,72620.24810961231,79748.25118036648,108515.11294735105,92585.04371868566,144204.89799802046
2024-11-06,62447.39554907592,72620.24810961231,80639.98581837189,105636.21528209113,91455.1329063359,145817.37853034004
2024-11-07,62447.39554907592,72620.24810961231,79702.30199033247,106855.87890463848,91804.0122978448,144121.8103043862
2024-11-08,62447.39554907592,72620.24810961231,79533.8344923904,106424.24583056949,91555.88825047726,143817.17869181608
2024-11-11,62447.39554907592,72620.24810961231,79511.1139913124,103402.78530838573,90111.91044789364,143776.09431075543
2024-11-12,62447.39554907592,72620.24810961231,78661.86128680615,102959.27038492303,89685.04695906094,142240.43180010194
2024-11-13,62447.39554907592,72620.24810961231,77593.4316534411,102198.9577064298,89049.01210376719,140308.44227033778
2024-11-14,62447.39554907592,72620.24810961231,77506.6408831851,101699.99737509663,88786.41987915247,140151.50272637676
2024-11-18,62238.02721912077,72886.89618648581,77246.78319305304,103379.0312774986,89464.47840687243,139681.61465805105
2024-11-19,62238.02721912077,73267.0766015515,77459.8747328915,104032.42664724906,89831.95646158852,140066.93776309505
2024-11-21,62238.02721912077,72900.06238753394,76904.57976840815,105814.4140192958,90540.8050124188,139062.82478849165
2024-11-22,62238.02721912077,72900.06238753394,78740.25087517999,107311.27567749488,91727.75969174999,142382.17989398786
2024-11-25,62238.02721912077,72900.06238753394,79776.57461361856,103624.54760406721,90251.33270418654,144256.11388981267
2024-11-26,62238.02721912077,72900.06238753394,79686.32945234362,103763.14662189306,90295.52647706866,144092.92793797236
2024-11-27,62238.02721912077,72900.06238753394,79951.13393333893,104539.29532097772,90735.63319092606,144571.76104849388
2024-11-28,62238.02721912077,72900.06238753394,78762.97780901592,,90437.20476996,142423.27590709302
2024-11-29,62238.02721912077,72900.06238753394,79477.51569654164,105216.45438951557,90944.97732314678,143715.3401424995
2024-12-02,62238.02721912077,72900.06238753394,79954.92282777124,104341.29672408363,90646.12403159008,144578.61232268548
2024-12-03,62238.02721912077,72900.06238753394,80551.38744313204,104729.37590757608,90983.69671204539,145657.1703818835
2024-12-04,62238.02721912077,72900.06238753394,80585.30737580029,105089.73722108341,91166.13518198581,145718.5061523628
2024-12-05,62238.02721912077,72900.06238753394,81378.89742576865,104012.62678755965,90846.53179282282,147153.5165822355
2024-12-06,62238.02721912077,72900.06238753394,81278.11540697225,104487.82342010544,91052.11103134164,146971.27734155674
2024-12-09,62238.02721912077,72900.06238753394,81084.45079614158,105529.28830544814,91508.09173772583,146621.08301080583
2024-12-10,62238.02721912077,72900.06238753394,81054.97589921652,106824.20686345563,92124.51564142463,146567.78498305386
2024-12-11,62238.02721912077,72900.06238753394,81159.54681244523,108257.71477138874,92837.7316878847,146756.8754979242
2024-12-12,62238.02721912077,72900.06238753394,80852.91010650367,106424.24583056949,91886.27754308315,146202.39920222785
2024-12-13,62238.02721912077,72900.06238753394,81576.18367932495,105176.85467013676,91470.6089803465,147510.2597540218
2024-12-16,62238.02721912077,72900.06238753394,81246.65922059871,104994.69209383412,91300.48624783616,146914.39664410864
2024-12-17,62238.02721912077,72900.06238753394,80152.36990027629,104717.49405818239,90893.3060246374,144935.64629558352
2024-12-18,62238.02721912077,72900.06238753394,79700.65520429738,104404.66014224985,90628.62026004467,144118.83250100238
2024-12-19,62238.02721912077,72900.06238753394,78886.647580597,102650.39064018823,89576.92938209652,142646.90196198857
2024-12-20,61291.66259243071,71745.97428323186,77687.131205735,104095.78039751502,89672.2914181982,140477.87463005737
2024-12-23,61722.87842806833,72535.25230201481,78233.69691768075,103446.34886686252,89641.882056498,141466.20292031782
2024-12-24,61722.87842806833,72415.67158323144,78148.72661792448,103751.26477249937,89767.0386499705,141312.5552449412
2024-12-26,61722.87842806833,72327.61207247902,78222.9928084526,104495.74143040116,90143.8466967261,141446.8471983232
2024-12-27,61722.87842806833,72327.61207247902,78431.15042294373,103640.38362465863,89787.22041787206,141823.2485252603
2024-12-30,61722.87842806833,72327.61207247902,77876.18352911579,103200.83254029391,89434.48348817187,140819.72878492478
2024-12-31,61722.87842806833,72327.61207247902,77875.85545846037,104115.58025720443,89698.59992135069,140819.1355506569
2025-01-01,61722.87842806833,72327.61207247902,78198.95359199496,,89822.64970993038,141403.37824814665
2025-01-02,61722.87842806833,72327.61207247902,79667.06334228457,105291.68998917523,90722.9788536227,144058.08996479097
2025-01-03,61722.87842806833,72327.61207247902,79667.06334228457,104741.25775696978,90564.88834091506,142962.85155382595
2025-01-06,61722.87842806833,72327.61207247902,79667.06334228457,104479.8957419095,90489.55915285237,140647.91185608928
2025-01-07,61722.87842806833,72327.61207247902,79667.06334228457,105204.57254012188,90698.77223808403,141194.9320112817
2025-01-08,61722.87842806833,72327.61207247902,79667.06334228457,105513.4522848567,90787.53585022321,141082.06628380954
2025-01-09,61722.87842806833,72327.61207247902,79667.06334228457,106277.7288024479,91006.7394374997,140114.5826172356
2025-01-10,61722.87842806833,72327.61207247902,79667.06334228457,107255.83993752464,91285.9283958822,139548.79997431644
2025-01-13,61722.87842806833,72327.61207247902,79667.06334228457,105869.84975926606,90892.72090171497,137490.83540296485
2025-01-14,61722.87842806833,72327.61207247902,80807.80902216115,106028.24863678131,91371.87939822469,138027.44487835848
2025-01-15,61722.87842806833,72327.61207247902,80845.20510403375,107414.2388150399,91784.10891630249,138248.68636413812
2025-01-16,61722.87842806833,72327.61207247902,81719.13203935254,108756.66543482168,92497.19616351444,138835.9184970561
2025-01-17,61722.87842806833,72327.61207247902,80495.14072494544,108673.5118248663,92011.81372271386,138189.13029646242
2025-01-20,61722.87842806833,72327.61207247902,81838.69844836074,,92523.74186255453,139032.15108722975
2025-01-21,61722.87842806833,72327.61207247902,80545.3821957585,109097.2268886396,92156.5995414663,137125.7636873395
2025-01-22,61722.87842806833,72327.61207247902,80799.93207160562,109596.18721997278,92394.1751627279,137904.15683904308
2025-01-23,61722.87842806833,72327.61207247902,80575.40011424068,109417.98848276812,92258.51523929794,138201.93717742158
2025-01-24,61722.87842806833,72327.61207247902,80208.58425971107,109980.30256436724,92276.5574005959,137528.05794526215
2025-01-27,61722.87842806833,72327.61207247902,79705.86509707702,108404.23179951031,91642.98255749671,135961.44256427957
2025-01-28,61722.87842806833,72327.61207247902,81036.16285520684,109564.50551088969,92479.7838068735,136724.35346479635
2025-01-29,61722.87842806833,72327.61207247902,81532.15810774498,109655.58679904102,92694.08931997514,137950.31279149177
2025-01-30,61722.87842806833,72327.61207247902,81532.15810774498,111790.00780639914,93295.51242808384,138464.8795426187
2025-01-31,61722.87842806833,72327.61207247902,81532.15810774498,111374.21075292156,93151.42721722378,140006.78846115147
2025-02-01,61722.87842806833,,,,93151.42721722378,139850.45378350277
2025-02-03,61722.87842806833,72327.61207247902,81532.15810774498,112221.64088046813,93445.72636519039,139129.23213035893
2025-02-04,61722.87842806833,72327.61207247902,81532.15810774498,112989.88123715733,93711.346001791,141381.63795703612
2025-02-05,61722.87842806833,72327.61207247902,81532.15810774498,113714.55803536972,93960.90728587969,141125.84929918675
2025-02-06,61722.87842806833,72327.61207247902,81532.15810774498,113096.79854590008,93748.9585696734,140572.26867091446
2025-02-07,61722.87842806833,72327.61207247902,81532.15810774498,113544.27730846075,93902.97561941139,140313.79301079304
2025-02-10,61722.87842806833,72327.61207247902,81532.15810774498,115405.46411926513,94542.09840559764,139251.6128702058
2025-02-11,61722.87842806833,72327.61207247902,81532.15810774498,115334.1826908032,94517.85154637964,137406.57287283932
2025-02-12,61722.87842806833,72327.61207247902,81532.15810774498,115195.58367297734,94470.68911539759,137248.44686034255
2025-02-13,61722.87842806833,72327.61207247902,81532.15810774498,115864.81506331926,94698.57519029762,137165.9640330206
2025-02-14,61722.87842806833,72327.61207247902,81532.15810774498,114189.7546679155,94130.11170491287,136557.59647530442
2025-02-17,61722.87842806833,72327.61207247902,81532.15810774498,,94130.11170491287,136737.7535800234
